85.40343610455056,112.8930671880563,0
316.05616136241485,139.96257173082037,1
220.6278426055602,320.05726004158663,2
201.7475687826244,110.99889215096223,3
403.5605945656288,150.3157229790188,4
436.7403791855192,82.94088492774718,5
178.1964105662214,139.24686176998833,3
308.92420624687435,49.98858856657107,6
281.3386431911928,173.79246193236332,1
86.8803463669165,69.02083022471052,0
310.86197138900934,187.74117357452903,1
154.26487800873517,56.11838003431241,3
128.03620492135713,283.3339227442634,7
172.39380951346632,133.37907567330996,3
205.0137348003992,66.98443266062515,3
406.5273611719065,75.68975064265473,5
60.05049166266072,50.29628479021707,0
314.8500990878856,63.40114296092146,6
290.15762458826873,25.55241092827935,6
302.19228591930136,39.78640076226591,6
412.1759778964389,222.862023514096,4
304.9149656452306,45.582851785694174,6
210.78029315077475,320.95258191250457,2
96.0288177545108,308.30624266957915,7
420.4413457744454,52.10362692332123,5
100.90815956788252,309.80223457256136,7
421.7942581882921,166.29473960239469,4
334.7092323455153,262.3591560137274,8
273.8032168045768,329.9164821754404,2
252.2412756283191,228.01903625065088,9
293.45434823658223,312.03617916990925,2
194.9758562466432,269.1898664831003,9
190.99768562206364,126.47268010527536,3
426.0373085743288,204.80081130242823,4
297.517560547786,248.8621954184552,8
415.5936685664296,190.35821456220967,4
111.46624258440988,291.6007543414089,7
418.8596228173261,30.62580918020652,5
409.8563860959687,185.27781010443408,4
329.2130655953232,75.26652647658484,6
263.2723016600865,320.9679851304135,2
442.1601069017095,265.9999506018784,11
296.4804761414911,340.4804981121007,2
306.6138509375713,238.96935170453816,8
43.48411445893002,111.88299805809768,27
440.0461957973435,195.7326647107188,4
267.49548282699976,327.37597668207,2
98.93403830167536,63.46193196534399,0
184.9900519446373,103.76461725848688,3
405.6101503440808,164.11313359170268,4
328.958597443057,271.5702928343193,8
118.97483591774667,216.42387544167173,10
404.98347208493584,281.1019123189751,11
323.40449428912825,182.9473412011077,1
301.21710764798,218.65672836613288,8
322.4324058667344,236.4648667700609,8
333.4732708828889,243.14304718864724,8
93.86548778973386,154.88422208084512,10
199.0661544491508,242.32812285171087,9
276.76726017723934,164.35788740448413,1
149.22488945740963,92.72611028627745,3
276.58114184951813,162.87767487421712,1
342.7120999328534,155.77824178239626,1
427.6967606010288,279.7745461261167,11
109.71733134484008,48.00364763268711,0
108.2187949396426,78.24188021775524,0
225.90500022234588,295.4795888603924,2
162.33377108154124,68.8669320777783,3
399.2171153311141,56.09223438029837,5
318.907472479303,221.06784568946543,8
224.72740303289768,346.4539159843,2
288.6356253776198,30.92954073004888,6
282.9347898638067,251.1387100172776,8
214.4974108666456,130.69867823247608,3
402.9515217490248,143.02908114317756,4
409.37807379421815,197.03045079047644,4
350.31741775738186,261.14471044191185,8
320.874524887741,255.044522426209,8
126.68689586411496,191.7361782478886,10
204.40015012732115,337.93017914318904,2
301.12507273688624,176.37619850998618,1
187.10881436012204,74.88247519624217,3
412.70473851682857,175.00364624208763,4
202.08551856231028,88.91056341570616,3
319.0550780168425,214.8201293796147,8
51.00071637024546,52.04102390230561,0
131.39992852856628,198.62330200780983,10
437.9163455046194,309.1763101015149,11
210.5674412550252,217.95466897480085,9
429.7673364278272,161.39437480852678,4
97.9350973978467,241.7315132542695,10
157.6808313899547,65.00452364739252,3
80.05756841199175,115.5364534520042,63
285.5792567224244,135.68707363449948,1
347.0209989739543,149.2883908255376,1
412.5182018092464,195.69369872436164,4
75.54628842475955,157.2621211820732,10
416.14255265314375,196.1996077536349,4
297.9737021616098,240.4806898308148,8
202.98942854185293,265.03915681292125,9
247.9637267426528,206.0659451945701,12
114.60022589102392,305.5224204623454,7
263.67446946664205,157.820542101584,1
415.5873344174224,299.45125016265746,11
70.87756052469459,313.95987877056047,7
414.68237740022926,287.4751593139045,11
199.54291373101373,174.1415869362817,3
214.63837498441129,74.24692101195151,3
285.031428148303,141.41888344461438,1
193.60118071596588,312.46047582383954,2
205.55438820251985,250.2363405895415,9
425.3946533481944,181.9253573092668,4
339.1656222016371,91.45212905298187,13
409.7288297326706,181.45683724412,4
228.4204114715055,243.07919544170372,9
291.25600522872304,259.8506786148069,8
404.3486598360746,156.52604168825135,4
95.74837008776032,303.65269427409305,7
210.52494825586987,136.6452905876794,3
323.1986161463598,271.37581964594,8
213.03166929959252,212.60787729192776,9
270.8207976765285,66.08797786801549,6
56.48673944333409,113.8713713728431,14
346.5748016340112,223.54385262032,8
218.63730669790053,235.40345094674592,9
224.7105819681927,85.03012471030783,3
142.85825315456086,292.29833738477777,7
334.794231717199,258.5692199163313,8
399.7850673247509,63.8714499932176,5
83.83899173634555,81.83877261093113,0
86.74852183073702,294.4979569348429,7
433.5864116889611,90.74084175887006,5
160.34215576967654,148.47396379829658,3
428.3705534493324,155.64634799867895,4
309.964158768209,148.26128707433207,1
259.28486597802515,213.8175174941058,9
85.24081369255694,63.05201328168207,0
163.2850935956968,86.99522522737911,3
428.0874038758486,156.85296390335978,4
117.28097266378666,85.46682857130129,0
316.79746529796324,156.44194907052847,1
301.6517062608586,154.606411482001,1
188.5728565814331,249.0384473994636,9
295.1117222841275,172.09706995781823,1
430.6386430765499,26.873784684944464,5
245.32275600965485,319.752284195994,2
242.44330842180483,230.53968320004336,9
192.5716357558292,229.9981240598401,9
301.404772092676,227.5921629744192,8
187.6072815783293,104.06017467295186,3
295.6206358582341,317.92876108374884,2
338.58578074923685,244.54613859678423,8
224.2390303820496,245.7669962466724,9
78.4683874551545,85.91373654442583,0
106.22961423424648,321.6544292706554,7
318.5056969462416,235.4160034629367,8
122.79276976618176,177.48345293602782,10
235.6826005147609,252.5898888016528,9
415.63144482612535,192.707213049296,4
426.8716137428957,179.9518191075157,4
98.49627050418508,323.75940771288026,7
377.28802703019903,278.21606640741544,58
164.50508883864376,59.23652091682733,3
427.609818082318,96.8429290859759,5
232.6634075477349,229.6665189352484,9
227.4966231553618,342.5095938993019,2
314.044349919589,64.14385209050697,6
431.28277042904426,199.181060996768,4
186.21989039302167,126.6264349585934,3
315.276577861279,92.13057446807798,6
49.40057568541789,179.74395240566585,10
142.97053293563306,179.62026225488316,10
275.49004678975115,137.8771560446875,1
208.9809406468836,243.87950363275584,9
189.2861614677905,71.48559045331683,3
451.486708801317,179.9756836993241,4
433.6222818884556,181.0586245720529,4
251.21788609663304,224.35612633473696,9
202.58623417183168,207.96596902589337,9
53.10541453463927,179.0141046631761,10
421.2469234048031,194.28230141147463,4
76.72005618680157,270.26869016935865,7
190.27051532059008,244.15616180049912,9
197.77646247249444,99.73717078261218,3
404.2040734043474,195.5138322830665,4
273.6937422858608,339.43439831930374,2
426.1028439903649,78.54521685711653,5
341.70542695195746,225.284379014462,8
93.64805137319247,233.9947476678277,10
448.95820845037946,228.52530018232068,116
77.31173226942204,298.2697828193711,7
306.6442354266347,160.6662357634475,1
226.8990685774168,323.5434522563449,2
